,ts_code,trade_date,avg_price
0,000671.SZ,20201231,6.48
1,000671.SZ,20201230,6.41
2,000671.SZ,20201229,6.42
3,000671.SZ,20201228,6.37
4,000671.SZ,20201225,6.49
5,000671.SZ,20201224,6.62
6,000671.SZ,20201223,6.67
7,000671.SZ,20201222,6.7
8,000671.SZ,20201221,6.71
9,000671.SZ,20201218,6.74
10,000671.SZ,20201217,6.74
11,000671.SZ,20201216,6.76
12,000671.SZ,20201215,6.79
13,000671.SZ,20201214,6.87
14,000671.SZ,20201211,6.82
15,000671.SZ,20201210,6.87
16,000671.SZ,20201209,6.91
17,000671.SZ,20201208,6.96
18,000671.SZ,20201207,7.0
19,000671.SZ,20201204,7.11
20,000671.SZ,20201203,7.21
21,000671.SZ,20201202,7.3
22,000671.SZ,20201201,7.08
23,000671.SZ,20201130,7.31
24,000671.SZ,20201127,7.15
25,000671.SZ,20201126,7.09
26,000671.SZ,20201125,7.21
27,000671.SZ,20201124,7.29
28,000671.SZ,20201123,7.36
29,000671.SZ,20201119,7.4
30,000671.SZ,20201118,7.47
31,000671.SZ,20201117,7.52
32,000671.SZ,20201116,7.26
33,000671.SZ,20201113,7.23
34,000671.SZ,20201112,7.39
35,000671.SZ,20201111,7.35
36,000671.SZ,20201110,7.21
37,000671.SZ,20201109,7.22
38,000671.SZ,20201106,7.25
39,000671.SZ,20201105,7.1
40,000671.SZ,20201104,6.95
41,000671.SZ,20201103,6.96
42,000671.SZ,20201102,6.86
43,000671.SZ,20201030,6.94
44,000671.SZ,20201029,7.0
45,000671.SZ,20201028,7.01
46,000671.SZ,20201027,7.01
47,000671.SZ,20201026,7.12
48,000671.SZ,20201023,7.12
49,000671.SZ,20201022,7.13
50,000671.SZ,20201021,7.02
51,000671.SZ,20201020,7.01
52,000671.SZ,20201019,7.19
53,000671.SZ,20201016,7.1
54,000671.SZ,20201015,7.13
55,000671.SZ,20201014,7.06
56,000671.SZ,20201013,7.1
57,000671.SZ,20201012,7.18
58,000671.SZ,20201009,7.14
59,000671.SZ,20200930,7.25
60,000671.SZ,20200929,7.32
61,000671.SZ,20200928,7.42
62,000671.SZ,20200925,7.49
63,000671.SZ,20200924,7.69
64,000671.SZ,20200923,7.87
65,000671.SZ,20200922,8.02
66,000671.SZ,20200921,8.2
67,000671.SZ,20200918,7.9
68,000671.SZ,20200917,7.87
69,000671.SZ,20200916,7.89
70,000671.SZ,20200915,7.59
71,000671.SZ,20200914,7.78
72,000671.SZ,20200911,7.87
73,000671.SZ,20200910,8.08
74,000671.SZ,20200909,7.23
75,000671.SZ,20200908,6.86
76,000671.SZ,20200907,6.94
77,000671.SZ,20200904,6.9
78,000671.SZ,20200903,6.91
79,000671.SZ,20200902,6.95
80,000671.SZ,20200901,6.98
81,000671.SZ,20200831,7.23
82,000671.SZ,20200828,7.06
83,000671.SZ,20200827,6.95
84,000671.SZ,20200826,7.04
85,000671.SZ,20200825,7.2
86,000671.SZ,20200821,7.37
87,000671.SZ,20200820,7.48
88,000671.SZ,20200819,7.43
89,000671.SZ,20200818,7.41
90,000671.SZ,20200817,7.43
91,000671.SZ,20200814,7.25
92,000671.SZ,20200813,7.05
93,000671.SZ,20200812,7.0
94,000671.SZ,20200811,7.09
95,000671.SZ,20200810,7.05
96,000671.SZ,20200807,6.8
97,000671.SZ,20200806,6.88
98,000671.SZ,20200805,6.91
99,000671.SZ,20200804,7.01
100,000671.SZ,20200803,6.99
101,000671.SZ,20200731,6.91
102,000671.SZ,20200730,6.92
103,000671.SZ,20200729,6.98
104,000671.SZ,20200728,6.9
105,000671.SZ,20200727,6.81
106,000671.SZ,20200724,7.0
107,000671.SZ,20200723,7.04
108,000671.SZ,20200722,7.24
109,000671.SZ,20200721,7.26
110,000671.SZ,20200717,7.21
111,000671.SZ,20200716,7.2
112,000671.SZ,20200715,7.31
113,000671.SZ,20200714,7.38
114,000671.SZ,20200713,7.39
115,000671.SZ,20200710,7.51
116,000671.SZ,20200709,7.59
117,000671.SZ,20200707,7.71
118,000671.SZ,20200706,7.79
119,000671.SZ,20200703,7.41
120,000671.SZ,20200702,7.29
121,000671.SZ,20200701,6.79
122,000671.SZ,20200630,6.32
123,000671.SZ,20200629,6.33
124,000671.SZ,20200624,6.53
125,000671.SZ,20200623,6.43
126,000671.SZ,20200622,6.51
127,000671.SZ,20200619,6.57
128,000671.SZ,20200617,6.45
129,000671.SZ,20200616,6.52
130,000671.SZ,20200615,6.55
131,000671.SZ,20200612,6.49
132,000671.SZ,20200611,6.71
133,000671.SZ,20200610,6.79
134,000671.SZ,20200609,6.84
135,000671.SZ,20200608,6.84
136,000671.SZ,20200605,6.76
137,000671.SZ,20200604,6.8
138,000671.SZ,20200603,6.97
139,000671.SZ,20200602,6.84
140,000671.SZ,20200601,6.66
141,000671.SZ,20200529,6.54
142,000671.SZ,20200528,6.7
143,000671.SZ,20200527,6.74
144,000671.SZ,20200526,6.55
145,000671.SZ,20200525,6.59
146,000671.SZ,20200522,6.64
147,000671.SZ,20200521,6.77
148,000671.SZ,20200520,6.81
149,000671.SZ,20200519,6.94
150,000671.SZ,20200518,6.98
151,000671.SZ,20200515,6.76
152,000671.SZ,20200514,6.76
153,000671.SZ,20200513,6.84
154,000671.SZ,20200512,6.9
155,000671.SZ,20200511,7.05
156,000671.SZ,20200508,6.82
157,000671.SZ,20200507,6.78
158,000671.SZ,20200506,6.82
159,000671.SZ,20200430,6.97
160,000671.SZ,20200429,6.92
161,000671.SZ,20200428,6.79
162,000671.SZ,20200427,6.82
163,000671.SZ,20200424,6.68
164,000671.SZ,20200422,6.72
165,000671.SZ,20200421,6.77
166,000671.SZ,20200420,6.94
167,000671.SZ,20200417,7.14
168,000671.SZ,20200416,7.09
169,000671.SZ,20200415,7.17
170,000671.SZ,20200414,7.24
171,000671.SZ,20200413,7.0
172,000671.SZ,20200410,6.97
173,000671.SZ,20200409,6.99
174,000671.SZ,20200408,7.01
175,000671.SZ,20200407,7.1
176,000671.SZ,20200403,7.0
177,000671.SZ,20200402,6.97
178,000671.SZ,20200401,7.03
179,000671.SZ,20200331,7.04
180,000671.SZ,20200330,7.14
181,000671.SZ,20200327,7.09
182,000671.SZ,20200326,6.85
183,000671.SZ,20200325,6.77
184,000671.SZ,20200324,6.4
185,000671.SZ,20200323,6.41
186,000671.SZ,20200320,6.61
187,000671.SZ,20200319,6.45
188,000671.SZ,20200318,6.87
189,000671.SZ,20200317,6.82
190,000671.SZ,20200313,6.99
191,000671.SZ,20200312,7.33
192,000671.SZ,20200311,7.52
193,000671.SZ,20200310,7.55
194,000671.SZ,20200309,7.59
195,000671.SZ,20200306,8.04
196,000671.SZ,20200305,8.31
197,000671.SZ,20200304,8.18
198,000671.SZ,20200303,7.94
199,000671.SZ,20200302,8.21
200,000671.SZ,20200228,8.0
201,000671.SZ,20200227,7.92
202,000671.SZ,20200226,8.06
203,000671.SZ,20200224,7.29
204,000671.SZ,20200221,7.55
205,000671.SZ,20200219,7.64
206,000671.SZ,20200218,7.55
207,000671.SZ,20200217,7.67
208,000671.SZ,20200214,7.54
209,000671.SZ,20200213,7.22
210,000671.SZ,20200212,6.93
211,000671.SZ,20200211,7.03
212,000671.SZ,20200210,6.7
213,000671.SZ,20200207,6.63
214,000671.SZ,20200206,6.71
215,000671.SZ,20200205,6.76
216,000671.SZ,20200204,6.6
217,000671.SZ,20200203,6.46
218,000671.SZ,20200123,7.31
219,000671.SZ,20200122,7.59
220,000671.SZ,20200121,7.52
221,000671.SZ,20200120,7.77
222,000671.SZ,20200117,7.88
223,000671.SZ,20200116,7.85
224,000671.SZ,20200115,7.87
225,000671.SZ,20200114,7.96
226,000671.SZ,20200113,7.91
227,000671.SZ,20200110,7.95
228,000671.SZ,20200109,8.1
229,000671.SZ,20200108,7.95
230,000671.SZ,20200107,8.23
231,000671.SZ,20200106,8.17
232,000671.SZ,20200103,8.35
233,000671.SZ,20200102,8.63
234,000671.SZ,20191231,8.5
235,000671.SZ,20191230,8.51
236,000671.SZ,20191227,8.38
237,000671.SZ,20191226,8.19
238,000671.SZ,20191225,7.82
239,000671.SZ,20191224,7.83
240,000671.SZ,20191223,8.21
241,000671.SZ,20191220,8.19
