,ts_code,trade_date,avg_price
0,300347.SZ,20201231,160.23
1,300347.SZ,20201230,164.91
2,300347.SZ,20201229,163.35
3,300347.SZ,20201228,165.23
4,300347.SZ,20201225,162.31
5,300347.SZ,20201224,156.91
6,300347.SZ,20201223,151.56
7,300347.SZ,20201222,152.94
8,300347.SZ,20201221,150.27
9,300347.SZ,20201218,148.12
10,300347.SZ,20201217,148.6
11,300347.SZ,20201216,143.19
12,300347.SZ,20201215,138.42
13,300347.SZ,20201214,136.24
14,300347.SZ,20201211,137.57
15,300347.SZ,20201210,136.76
16,300347.SZ,20201209,134.24
17,300347.SZ,20201208,134.81
18,300347.SZ,20201207,131.71
19,300347.SZ,20201204,127.09
20,300347.SZ,20201203,121.69
21,300347.SZ,20201202,118.81
22,300347.SZ,20201201,117.99
23,300347.SZ,20201130,112.52
24,300347.SZ,20201127,113.45
25,300347.SZ,20201126,113.39
26,300347.SZ,20201125,114.81
27,300347.SZ,20201124,116.21
28,300347.SZ,20201123,117.55
29,300347.SZ,20201119,114.69
30,300347.SZ,20201118,119.22
31,300347.SZ,20201117,127.64
32,300347.SZ,20201116,127.85
33,300347.SZ,20201113,123.98
34,300347.SZ,20201112,124.45
35,300347.SZ,20201111,123.58
36,300347.SZ,20201110,125.51
37,300347.SZ,20201109,126.03
38,300347.SZ,20201106,121.93
39,300347.SZ,20201105,124.04
40,300347.SZ,20201104,124.77
41,300347.SZ,20201103,122.18
42,300347.SZ,20201102,123.01
43,300347.SZ,20201030,123.73
44,300347.SZ,20201029,128.39
45,300347.SZ,20201028,125.21
46,300347.SZ,20201027,120.96
47,300347.SZ,20201026,114.06
48,300347.SZ,20201023,117.42
49,300347.SZ,20201022,117.45
50,300347.SZ,20201021,118.73
51,300347.SZ,20201020,116.23
52,300347.SZ,20201019,113.22
53,300347.SZ,20201016,114.36
54,300347.SZ,20201015,113.56
55,300347.SZ,20201014,113.75
56,300347.SZ,20201013,112.35
57,300347.SZ,20201012,109.42
58,300347.SZ,20201009,106.46
59,300347.SZ,20200930,103.11
60,300347.SZ,20200929,102.27
61,300347.SZ,20200928,100.25
62,300347.SZ,20200925,101.43
63,300347.SZ,20200924,99.16
64,300347.SZ,20200923,98.93
65,300347.SZ,20200922,97.84
66,300347.SZ,20200921,97.41
67,300347.SZ,20200918,97.0
68,300347.SZ,20200917,97.59
69,300347.SZ,20200916,99.6
70,300347.SZ,20200915,101.83
71,300347.SZ,20200914,101.31
72,300347.SZ,20200911,100.2
73,300347.SZ,20200910,100.51
74,300347.SZ,20200909,101.06
75,300347.SZ,20200908,104.84
76,300347.SZ,20200907,105.64
77,300347.SZ,20200904,108.75
78,300347.SZ,20200903,113.59
79,300347.SZ,20200902,113.38
80,300347.SZ,20200901,112.56
81,300347.SZ,20200831,113.34
82,300347.SZ,20200828,114.21
83,300347.SZ,20200827,109.51
84,300347.SZ,20200826,107.79
85,300347.SZ,20200825,105.36
86,300347.SZ,20200821,102.6
87,300347.SZ,20200820,100.53
88,300347.SZ,20200819,100.31
89,300347.SZ,20200818,102.25
90,300347.SZ,20200817,100.49
91,300347.SZ,20200814,99.98
92,300347.SZ,20200813,100.77
93,300347.SZ,20200812,100.33
94,300347.SZ,20200811,104.47
95,300347.SZ,20200810,104.21
