,ts_code,trade_date,avg_price
0,600050.SH,20201231,4.45
1,600050.SH,20201230,4.47
2,600050.SH,20201229,4.53
3,600050.SH,20201228,4.49
4,600050.SH,20201225,4.47
5,600050.SH,20201224,4.47
6,600050.SH,20201223,4.52
7,600050.SH,20201222,4.59
8,600050.SH,20201221,4.65
9,600050.SH,20201218,4.67
10,600050.SH,20201217,4.62
11,600050.SH,20201216,4.63
12,600050.SH,20201215,4.64
13,600050.SH,20201214,4.66
14,600050.SH,20201211,4.67
15,600050.SH,20201210,4.72
16,600050.SH,20201209,4.77
17,600050.SH,20201208,4.79
18,600050.SH,20201207,4.79
19,600050.SH,20201204,4.83
20,600050.SH,20201203,4.88
21,600050.SH,20201202,4.93
22,600050.SH,20201201,4.92
23,600050.SH,20201130,4.97
24,600050.SH,20201127,4.9
25,600050.SH,20201126,4.89
26,600050.SH,20201125,4.91
27,600050.SH,20201124,4.88
28,600050.SH,20201123,4.86
29,600050.SH,20201119,4.81
30,600050.SH,20201118,4.83
31,600050.SH,20201117,4.81
32,600050.SH,20201116,4.8
33,600050.SH,20201113,4.79
34,600050.SH,20201112,4.87
35,600050.SH,20201111,4.89
36,600050.SH,20201110,4.9
37,600050.SH,20201109,4.93
38,600050.SH,20201106,4.87
39,600050.SH,20201105,4.85
40,600050.SH,20201104,4.8
41,600050.SH,20201103,4.8
42,600050.SH,20201102,4.71
43,600050.SH,20201030,4.81
44,600050.SH,20201029,4.83
45,600050.SH,20201028,4.85
46,600050.SH,20201027,4.89
47,600050.SH,20201026,4.93
48,600050.SH,20201023,4.93
49,600050.SH,20201022,4.97
50,600050.SH,20201021,5.05
51,600050.SH,20201020,4.93
52,600050.SH,20201019,4.98
53,600050.SH,20201016,4.92
54,600050.SH,20201015,4.94
55,600050.SH,20201014,4.96
56,600050.SH,20201013,4.97
57,600050.SH,20201012,4.97
58,600050.SH,20201009,4.91
59,600050.SH,20200930,4.86
60,600050.SH,20200929,4.87
61,600050.SH,20200928,4.88
62,600050.SH,20200925,4.92
63,600050.SH,20200924,4.95
64,600050.SH,20200923,5.02
65,600050.SH,20200922,5.04
66,600050.SH,20200921,5.07
67,600050.SH,20200918,5.07
68,600050.SH,20200917,5.01
69,600050.SH,20200916,5.03
70,600050.SH,20200915,5.03
71,600050.SH,20200914,5.05
72,600050.SH,20200911,5.02
73,600050.SH,20200910,5.06
74,600050.SH,20200909,5.1
75,600050.SH,20200908,5.1
76,600050.SH,20200907,5.09
77,600050.SH,20200904,5.09
78,600050.SH,20200903,5.14
79,600050.SH,20200902,5.14
80,600050.SH,20200901,5.15
81,600050.SH,20200831,5.22
82,600050.SH,20200828,5.18
83,600050.SH,20200827,5.2
84,600050.SH,20200826,5.24
85,600050.SH,20200825,5.26
86,600050.SH,20200821,5.35
87,600050.SH,20200820,5.33
88,600050.SH,20200819,5.48
89,600050.SH,20200818,5.43
90,600050.SH,20200817,5.32
91,600050.SH,20200814,5.29
92,600050.SH,20200813,5.29
93,600050.SH,20200812,5.06
94,600050.SH,20200811,5.1
95,600050.SH,20200810,5.08
96,600050.SH,20200807,5.04
97,600050.SH,20200806,5.09
98,600050.SH,20200805,5.12
99,600050.SH,20200804,5.16
100,600050.SH,20200803,5.14
101,600050.SH,20200731,5.08
102,600050.SH,20200730,5.11
103,600050.SH,20200729,5.11
104,600050.SH,20200728,5.09
105,600050.SH,20200727,5.08
106,600050.SH,20200724,5.14
107,600050.SH,20200723,5.17
108,600050.SH,20200722,5.25
109,600050.SH,20200721,5.26
110,600050.SH,20200717,5.16
111,600050.SH,20200716,5.25
112,600050.SH,20200715,5.42
113,600050.SH,20200714,5.51
114,600050.SH,20200713,5.25
115,600050.SH,20200710,5.26
116,600050.SH,20200709,5.34
117,600050.SH,20200707,5.37
118,600050.SH,20200706,5.28
119,600050.SH,20200703,5.07
120,600050.SH,20200702,4.97
121,600050.SH,20200701,4.87
122,600050.SH,20200630,4.84
123,600050.SH,20200629,4.83
124,600050.SH,20200624,4.86
125,600050.SH,20200623,4.97
126,600050.SH,20200622,4.97
127,600050.SH,20200619,4.92
128,600050.SH,20200617,4.89
129,600050.SH,20200616,4.9
130,600050.SH,20200615,4.89
131,600050.SH,20200612,4.9
132,600050.SH,20200611,4.98
133,600050.SH,20200610,5.01
134,600050.SH,20200609,5.04
135,600050.SH,20200608,5.05
136,600050.SH,20200605,5.03
137,600050.SH,20200604,5.05
138,600050.SH,20200603,5.08
139,600050.SH,20200602,5.08
140,600050.SH,20200601,5.03
141,600050.SH,20200529,4.97
142,600050.SH,20200528,4.99
143,600050.SH,20200527,4.99
144,600050.SH,20200526,5.01
145,600050.SH,20200525,5.02
146,600050.SH,20200522,5.07
147,600050.SH,20200521,5.12
148,600050.SH,20200520,5.12
149,600050.SH,20200519,5.16
150,600050.SH,20200518,5.16
151,600050.SH,20200515,5.14
152,600050.SH,20200514,5.14
153,600050.SH,20200513,5.16
154,600050.SH,20200512,5.19
155,600050.SH,20200511,5.25
156,600050.SH,20200508,5.25
157,600050.SH,20200507,5.24
158,600050.SH,20200506,5.21
159,600050.SH,20200430,5.2
160,600050.SH,20200429,5.13
161,600050.SH,20200428,5.12
162,600050.SH,20200427,5.19
163,600050.SH,20200424,5.19
164,600050.SH,20200422,5.26
165,600050.SH,20200421,5.28
166,600050.SH,20200420,5.3
167,600050.SH,20200417,5.31
168,600050.SH,20200416,5.29
169,600050.SH,20200415,5.34
170,600050.SH,20200414,5.37
171,600050.SH,20200413,5.38
172,600050.SH,20200410,5.42
173,600050.SH,20200409,5.51
174,600050.SH,20200408,5.35
175,600050.SH,20200407,5.36
176,600050.SH,20200403,5.26
177,600050.SH,20200402,5.21
178,600050.SH,20200401,5.21
179,600050.SH,20200331,5.25
180,600050.SH,20200330,5.2
181,600050.SH,20200327,5.3
182,600050.SH,20200326,5.3
183,600050.SH,20200325,5.38
184,600050.SH,20200324,5.31
185,600050.SH,20200323,5.18
186,600050.SH,20200320,5.24
187,600050.SH,20200319,5.15
188,600050.SH,20200318,5.3
189,600050.SH,20200317,5.29
190,600050.SH,20200313,5.41
191,600050.SH,20200312,5.56
192,600050.SH,20200311,5.75
193,600050.SH,20200310,5.67
194,600050.SH,20200309,5.69
195,600050.SH,20200306,5.73
196,600050.SH,20200305,5.85
197,600050.SH,20200304,5.65
198,600050.SH,20200303,5.76
199,600050.SH,20200302,5.65
200,600050.SH,20200228,5.53
201,600050.SH,20200227,5.8
202,600050.SH,20200226,5.94
203,600050.SH,20200224,5.85
204,600050.SH,20200221,5.64
205,600050.SH,20200219,5.52
206,600050.SH,20200218,5.53
207,600050.SH,20200217,5.48
208,600050.SH,20200214,5.36
209,600050.SH,20200213,5.36
210,600050.SH,20200212,5.38
211,600050.SH,20200211,5.4
212,600050.SH,20200210,5.37
213,600050.SH,20200207,5.32
214,600050.SH,20200206,5.33
215,600050.SH,20200205,5.24
216,600050.SH,20200204,5.14
217,600050.SH,20200203,5.1
218,600050.SH,20200123,5.7
219,600050.SH,20200122,5.83
220,600050.SH,20200121,5.93
221,600050.SH,20200120,6.01
222,600050.SH,20200117,5.99
223,600050.SH,20200116,6.06
224,600050.SH,20200115,6.14
225,600050.SH,20200114,6.15
226,600050.SH,20200113,5.87
227,600050.SH,20200110,5.94
228,600050.SH,20200109,5.96
229,600050.SH,20200108,5.94
230,600050.SH,20200107,6.01
231,600050.SH,20200106,6.02
232,600050.SH,20200103,6.06
233,600050.SH,20200102,6.03
234,600050.SH,20191231,5.88
235,600050.SH,20191230,5.84
236,600050.SH,20191227,5.84
237,600050.SH,20191226,5.81
238,600050.SH,20191225,5.82
239,600050.SH,20191224,5.78
240,600050.SH,20191223,5.87
241,600050.SH,20191220,5.9
242,600050.SH,20191219,5.87
243,600050.SH,20191218,5.87
244,600050.SH,20191217,5.86
245,600050.SH,20191216,5.8
246,600050.SH,20191213,5.71
