,ts_code,trade_date,avg_price
0,600340.SH,20201231,12.92
1,600340.SH,20201230,12.74
2,600340.SH,20201229,12.68
3,600340.SH,20201228,12.61
4,600340.SH,20201225,12.81
5,600340.SH,20201224,13.09
6,600340.SH,20201223,13.37
7,600340.SH,20201222,13.45
8,600340.SH,20201221,13.59
9,600340.SH,20201218,13.81
10,600340.SH,20201217,13.71
11,600340.SH,20201216,13.64
12,600340.SH,20201215,13.8
13,600340.SH,20201214,13.94
14,600340.SH,20201211,13.88
15,600340.SH,20201210,14.08
16,600340.SH,20201209,14.32
17,600340.SH,20201208,14.53
18,600340.SH,20201207,14.49
19,600340.SH,20201204,14.64
20,600340.SH,20201203,14.82
21,600340.SH,20201202,15.0
22,600340.SH,20201201,14.72
23,600340.SH,20201130,14.92
24,600340.SH,20201127,14.49
25,600340.SH,20201126,14.22
26,600340.SH,20201125,14.44
27,600340.SH,20201124,14.43
28,600340.SH,20201123,14.43
29,600340.SH,20201119,14.58
30,600340.SH,20201118,14.62
31,600340.SH,20201117,14.44
32,600340.SH,20201116,13.94
33,600340.SH,20201113,13.77
34,600340.SH,20201112,13.95
35,600340.SH,20201111,14.07
36,600340.SH,20201110,14.2
37,600340.SH,20201109,14.21
38,600340.SH,20201106,14.1
39,600340.SH,20201105,14.0
40,600340.SH,20201104,13.85
41,600340.SH,20201103,13.55
42,600340.SH,20201102,13.58
43,600340.SH,20201030,14.32
44,600340.SH,20201029,14.43
45,600340.SH,20201028,14.44
46,600340.SH,20201027,14.46
47,600340.SH,20201026,14.78
48,600340.SH,20201023,15.01
49,600340.SH,20201022,14.78
50,600340.SH,20201021,14.78
51,600340.SH,20201020,14.86
52,600340.SH,20201019,15.12
53,600340.SH,20201016,15.01
54,600340.SH,20201015,15.07
55,600340.SH,20201014,15.17
56,600340.SH,20201013,15.41
57,600340.SH,20201012,15.5
58,600340.SH,20201009,15.28
59,600340.SH,20200930,15.13
60,600340.SH,20200929,15.39
61,600340.SH,20200928,15.48
62,600340.SH,20200925,15.59
63,600340.SH,20200924,15.84
64,600340.SH,20200923,16.01
65,600340.SH,20200922,16.11
66,600340.SH,20200921,16.3
67,600340.SH,20200918,16.32
68,600340.SH,20200917,16.08
69,600340.SH,20200916,16.21
70,600340.SH,20200915,16.11
71,600340.SH,20200914,15.86
72,600340.SH,20200911,15.86
73,600340.SH,20200910,16.18
74,600340.SH,20200909,16.12
75,600340.SH,20200908,16.27
76,600340.SH,20200907,16.38
77,600340.SH,20200904,16.38
78,600340.SH,20200903,16.66
79,600340.SH,20200902,16.66
80,600340.SH,20200901,16.68
81,600340.SH,20200831,16.95
82,600340.SH,20200828,16.88
83,600340.SH,20200827,16.77
84,600340.SH,20200826,17.24
85,600340.SH,20200825,17.5
86,600340.SH,20200821,17.74
87,600340.SH,20200820,17.81
88,600340.SH,20200819,18.04
89,600340.SH,20200818,17.93
90,600340.SH,20200817,17.97
91,600340.SH,20200814,17.46
92,600340.SH,20200813,17.38
93,600340.SH,20200812,17.4
94,600340.SH,20200811,17.7
95,600340.SH,20200810,17.59
96,600340.SH,20200807,17.35
97,600340.SH,20200806,17.55
98,600340.SH,20200805,17.63
99,600340.SH,20200804,17.8
100,600340.SH,20200803,17.56
101,600340.SH,20200731,17.36
102,600340.SH,20200730,17.43
103,600340.SH,20200729,17.39
104,600340.SH,20200728,17.35
105,600340.SH,20200727,17.52
106,600340.SH,20200724,18.05
107,600340.SH,20200723,18.2
108,600340.SH,20200722,18.71
109,600340.SH,20200721,18.74
110,600340.SH,20200717,18.04
111,600340.SH,20200716,18.49
112,600340.SH,20200715,19.07
113,600340.SH,20200714,19.34
114,600340.SH,20200713,19.58
115,600340.SH,20200710,20.41
116,600340.SH,20200709,27.59
117,600340.SH,20200707,27.61
118,600340.SH,20200706,26.49
119,600340.SH,20200703,24.73
120,600340.SH,20200702,24.39
121,600340.SH,20200701,23.55
122,600340.SH,20200630,22.69
123,600340.SH,20200629,22.4
124,600340.SH,20200624,23.0
125,600340.SH,20200623,22.62
126,600340.SH,20200622,22.88
127,600340.SH,20200619,22.63
128,600340.SH,20200617,21.87
129,600340.SH,20200616,21.85
130,600340.SH,20200615,21.74
131,600340.SH,20200612,21.75
132,600340.SH,20200611,22.05
133,600340.SH,20200610,22.25
134,600340.SH,20200609,22.61
135,600340.SH,20200608,22.65
136,600340.SH,20200605,22.36
137,600340.SH,20200604,22.5
138,600340.SH,20200603,22.75
139,600340.SH,20200602,22.59
140,600340.SH,20200601,22.09
141,600340.SH,20200529,21.76
142,600340.SH,20200528,22.19
143,600340.SH,20200527,21.96
144,600340.SH,20200526,21.86
145,600340.SH,20200525,21.8
146,600340.SH,20200522,21.78
147,600340.SH,20200521,22.19
148,600340.SH,20200520,22.49
149,600340.SH,20200519,22.78
150,600340.SH,20200518,22.96
151,600340.SH,20200515,22.92
152,600340.SH,20200514,22.6
153,600340.SH,20200513,22.9
154,600340.SH,20200512,23.08
155,600340.SH,20200511,23.4
156,600340.SH,20200508,23.36
157,600340.SH,20200507,23.27
158,600340.SH,20200506,23.64
159,600340.SH,20200430,23.87
160,600340.SH,20200429,23.32
161,600340.SH,20200428,22.84
162,600340.SH,20200427,22.41
163,600340.SH,20200424,20.98
164,600340.SH,20200422,21.1
165,600340.SH,20200421,21.11
166,600340.SH,20200420,21.26
167,600340.SH,20200417,21.39
168,600340.SH,20200416,21.2
169,600340.SH,20200415,21.41
170,600340.SH,20200414,21.25
171,600340.SH,20200413,20.92
172,600340.SH,20200410,21.57
173,600340.SH,20200409,21.64
174,600340.SH,20200408,21.48
175,600340.SH,20200407,21.64
176,600340.SH,20200403,21.38
177,600340.SH,20200402,21.12
178,600340.SH,20200401,21.25
179,600340.SH,20200331,21.13
180,600340.SH,20200330,21.37
181,600340.SH,20200327,21.81
182,600340.SH,20200326,21.42
183,600340.SH,20200325,21.23
184,600340.SH,20200324,20.42
185,600340.SH,20200323,20.54
186,600340.SH,20200320,21.45
187,600340.SH,20200319,21.21
188,600340.SH,20200318,22.31
189,600340.SH,20200317,22.53
190,600340.SH,20200313,22.97
191,600340.SH,20200312,24.13
192,600340.SH,20200311,24.81
193,600340.SH,20200310,24.52
194,600340.SH,20200309,24.62
195,600340.SH,20200306,25.54
196,600340.SH,20200305,26.19
197,600340.SH,20200304,25.23
198,600340.SH,20200303,24.28
199,600340.SH,20200302,24.25
200,600340.SH,20200228,23.78
201,600340.SH,20200227,24.41
202,600340.SH,20200226,24.64
203,600340.SH,20200224,24.27
204,600340.SH,20200221,24.8
205,600340.SH,20200219,24.85
206,600340.SH,20200218,24.76
207,600340.SH,20200217,24.99
208,600340.SH,20200214,24.97
209,600340.SH,20200213,24.92
210,600340.SH,20200212,24.36
211,600340.SH,20200211,24.34
212,600340.SH,20200210,23.78
213,600340.SH,20200207,23.35
214,600340.SH,20200206,23.4
215,600340.SH,20200205,23.5
216,600340.SH,20200204,23.27
217,600340.SH,20200203,23.76
218,600340.SH,20200123,26.65
219,600340.SH,20200122,27.12
220,600340.SH,20200121,27.02
221,600340.SH,20200120,27.23
222,600340.SH,20200117,27.38
223,600340.SH,20200116,27.38
224,600340.SH,20200115,27.56
225,600340.SH,20200114,27.89
226,600340.SH,20200113,27.54
227,600340.SH,20200110,27.61
228,600340.SH,20200109,27.82
229,600340.SH,20200108,27.75
230,600340.SH,20200107,28.11
231,600340.SH,20200106,28.12
232,600340.SH,20200103,28.58
233,600340.SH,20200102,29.11
234,600340.SH,20191231,28.61
235,600340.SH,20191230,28.24
236,600340.SH,20191227,28.1
237,600340.SH,20191226,28.08
238,600340.SH,20191225,27.57
239,600340.SH,20191224,27.61
240,600340.SH,20191223,28.02
241,600340.SH,20191220,28.42
242,600340.SH,20191219,28.02
243,600340.SH,20191218,28.05
244,600340.SH,20191217,27.95
245,600340.SH,20191216,27.33
246,600340.SH,20191213,27.33
247,600340.SH,20191212,27.2
248,600340.SH,20191211,27.39
249,600340.SH,20191210,27.18
250,600340.SH,20191209,27.28
251,600340.SH,20191206,26.7
252,600340.SH,20191205,26.69
253,600340.SH,20191204,27.19
254,600340.SH,20191203,27.8
255,600340.SH,20191202,27.98
256,600340.SH,20191129,27.99
257,600340.SH,20191127,28.55
258,600340.SH,20191126,28.84
259,600340.SH,20191125,28.75
260,600340.SH,20191122,28.21
261,600340.SH,20191121,28.28
262,600340.SH,20191120,28.51
263,600340.SH,20191119,28.18
264,600340.SH,20191118,27.8
265,600340.SH,20191115,27.58
266,600340.SH,20191114,27.86
267,600340.SH,20191113,28.08
268,600340.SH,20191112,28.24
269,600340.SH,20191111,28.18
270,600340.SH,20191108,28.8
271,600340.SH,20191107,28.99
272,600340.SH,20191106,28.88
273,600340.SH,20191105,29.15
274,600340.SH,20191101,28.7
275,600340.SH,20191031,28.5
276,600340.SH,20191030,28.79
277,600340.SH,20191029,29.13
278,600340.SH,20191028,29.44
279,600340.SH,20191025,30.06
280,600340.SH,20191023,29.06
281,600340.SH,20191022,28.93
