,ts_code,trade_date,avg_price
0,600276.SH,20201231,111.49
1,600276.SH,20201230,111.8
2,600276.SH,20201229,108.38
3,600276.SH,20201228,112.07
4,600276.SH,20201225,114.28
5,600276.SH,20201224,109.38
6,600276.SH,20201223,106.64
7,600276.SH,20201222,107.2
8,600276.SH,20201221,107.14
9,600276.SH,20201218,106.08
10,600276.SH,20201217,105.05
11,600276.SH,20201216,96.98
12,600276.SH,20201215,95.64
13,600276.SH,20201214,89.94
14,600276.SH,20201211,89.81
15,600276.SH,20201210,89.02
16,600276.SH,20201209,88.88
17,600276.SH,20201208,90.17
18,600276.SH,20201207,90.01
19,600276.SH,20201204,90.84
20,600276.SH,20201203,89.38
21,600276.SH,20201202,87.45
22,600276.SH,20201201,87.26
23,600276.SH,20201130,86.66
24,600276.SH,20201127,86.27
25,600276.SH,20201126,85.92
26,600276.SH,20201125,86.47
27,600276.SH,20201124,86.43
28,600276.SH,20201123,85.52
29,600276.SH,20201119,87.15
30,600276.SH,20201118,86.69
31,600276.SH,20201117,85.35
32,600276.SH,20201116,85.4
33,600276.SH,20201113,85.44
34,600276.SH,20201112,86.76
35,600276.SH,20201111,86.32
36,600276.SH,20201110,88.43
37,600276.SH,20201109,89.25
38,600276.SH,20201106,89.17
39,600276.SH,20201105,91.33
40,600276.SH,20201104,90.05
41,600276.SH,20201103,89.79
42,600276.SH,20201102,88.59
43,600276.SH,20201030,89.22
44,600276.SH,20201029,90.99
45,600276.SH,20201028,90.7
46,600276.SH,20201027,89.23
47,600276.SH,20201026,88.84
48,600276.SH,20201023,88.85
49,600276.SH,20201022,89.07
50,600276.SH,20201021,89.66
51,600276.SH,20201020,90.66
52,600276.SH,20201019,92.36
53,600276.SH,20201016,93.1
54,600276.SH,20201015,93.17
55,600276.SH,20201014,93.29
56,600276.SH,20201013,93.84
57,600276.SH,20201012,93.62
58,600276.SH,20201009,91.76
59,600276.SH,20200930,90.84
60,600276.SH,20200929,89.84
61,600276.SH,20200928,88.82
62,600276.SH,20200925,88.0
63,600276.SH,20200924,88.08
64,600276.SH,20200923,89.95
65,600276.SH,20200922,89.49
66,600276.SH,20200921,88.69
67,600276.SH,20200918,87.48
68,600276.SH,20200917,86.91
69,600276.SH,20200916,90.16
70,600276.SH,20200915,90.75
71,600276.SH,20200914,91.85
72,600276.SH,20200911,91.12
73,600276.SH,20200910,91.16
74,600276.SH,20200909,90.77
75,600276.SH,20200908,92.19
76,600276.SH,20200907,92.37
77,600276.SH,20200904,93.14
78,600276.SH,20200903,95.05
79,600276.SH,20200902,94.04
80,600276.SH,20200901,94.14
