,ts_code,trade_date,avg_price
0,000651.SZ,20201231,61.91
1,000651.SZ,20201230,60.85
2,000651.SZ,20201229,60.97
3,000651.SZ,20201228,60.13
4,000651.SZ,20201225,59.34
5,000651.SZ,20201224,60.37
6,000651.SZ,20201223,60.18
7,000651.SZ,20201222,60.24
8,000651.SZ,20201221,60.6
9,000651.SZ,20201218,61.49
10,000651.SZ,20201217,61.31
11,000651.SZ,20201216,61.1
12,000651.SZ,20201215,61.04
13,000651.SZ,20201214,62.85
14,000651.SZ,20201211,63.43
15,000651.SZ,20201210,63.27
16,000651.SZ,20201209,63.48
17,000651.SZ,20201208,66.32
18,000651.SZ,20201207,68.12
19,000651.SZ,20201204,68.52
20,000651.SZ,20201203,68.38
21,000651.SZ,20201202,69.1
22,000651.SZ,20201201,66.71
23,000651.SZ,20201130,67.34
24,000651.SZ,20201127,66.56
25,000651.SZ,20201126,66.66
26,000651.SZ,20201125,67.25
27,000651.SZ,20201124,66.98
28,000651.SZ,20201123,67.94
29,000651.SZ,20201119,67.67
30,000651.SZ,20201118,67.11
31,000651.SZ,20201117,68.51
32,000651.SZ,20201116,66.51
33,000651.SZ,20201113,65.76
34,000651.SZ,20201112,66.27
35,000651.SZ,20201111,65.92
36,000651.SZ,20201110,65.83
37,000651.SZ,20201109,67.75
38,000651.SZ,20201106,65.54
39,000651.SZ,20201105,63.19
40,000651.SZ,20201104,61.89
41,000651.SZ,20201103,59.91
42,000651.SZ,20201102,60.1
43,000651.SZ,20201030,58.9
44,000651.SZ,20201029,57.35
45,000651.SZ,20201028,57.34
46,000651.SZ,20201027,57.72
47,000651.SZ,20201026,58.1
48,000651.SZ,20201023,58.49
49,000651.SZ,20201022,58.21
50,000651.SZ,20201021,58.02
51,000651.SZ,20201020,57.62
52,000651.SZ,20201019,57.73
53,000651.SZ,20201016,58.14
54,000651.SZ,20201015,58.18
55,000651.SZ,20201014,57.6
56,000651.SZ,20201013,55.79
57,000651.SZ,20201012,55.66
58,000651.SZ,20201009,54.74
59,000651.SZ,20200930,53.22
60,000651.SZ,20200929,53.29
61,000651.SZ,20200928,53.27
62,000651.SZ,20200925,54.12
63,000651.SZ,20200924,54.59
64,000651.SZ,20200923,55.32
65,000651.SZ,20200922,55.87
66,000651.SZ,20200921,56.57
67,000651.SZ,20200918,55.35
68,000651.SZ,20200917,54.93
69,000651.SZ,20200916,55.33
70,000651.SZ,20200915,55.78
71,000651.SZ,20200914,55.1
72,000651.SZ,20200911,54.75
73,000651.SZ,20200910,54.65
74,000651.SZ,20200909,54.59
75,000651.SZ,20200908,55.37
76,000651.SZ,20200907,55.35
77,000651.SZ,20200904,54.38
78,000651.SZ,20200903,54.9
79,000651.SZ,20200902,54.62
80,000651.SZ,20200901,54.56
