,ts_code,trade_date,avg_price
0,601100.SH,20201231,111.69
1,601100.SH,20201230,108.87
2,601100.SH,20201229,105.67
3,601100.SH,20201228,105.88
4,601100.SH,20201225,105.75
5,601100.SH,20201224,103.91
6,601100.SH,20201223,101.9
7,601100.SH,20201222,99.53
8,601100.SH,20201221,99.04
9,601100.SH,20201218,99.83
10,601100.SH,20201217,101.93
11,601100.SH,20201216,101.37
12,601100.SH,20201215,102.56
13,601100.SH,20201214,100.84
14,601100.SH,20201211,98.59
15,601100.SH,20201210,97.51
16,601100.SH,20201209,96.77
17,601100.SH,20201208,97.67
18,601100.SH,20201207,98.52
19,601100.SH,20201204,98.68
20,601100.SH,20201203,96.02
21,601100.SH,20201202,97.91
22,601100.SH,20201201,95.27
23,601100.SH,20201130,90.53
24,601100.SH,20201127,90.24
25,601100.SH,20201126,88.79
26,601100.SH,20201125,90.38
27,601100.SH,20201124,91.5
28,601100.SH,20201123,91.72
29,601100.SH,20201119,87.13
30,601100.SH,20201118,85.55
31,601100.SH,20201117,86.38
32,601100.SH,20201116,88.61
33,601100.SH,20201113,90.58
34,601100.SH,20201112,91.35
35,601100.SH,20201111,90.51
36,601100.SH,20201110,87.31
37,601100.SH,20201109,85.49
38,601100.SH,20201106,82.76
39,601100.SH,20201105,79.82
40,601100.SH,20201104,79.29
41,601100.SH,20201103,79.01
42,601100.SH,20201102,78.9
43,601100.SH,20201030,76.71
44,601100.SH,20201029,77.41
45,601100.SH,20201028,76.58
46,601100.SH,20201027,72.91
47,601100.SH,20201026,69.85
48,601100.SH,20201023,71.03
49,601100.SH,20201022,73.02
50,601100.SH,20201021,75.17
51,601100.SH,20201020,75.06
52,601100.SH,20201019,76.53
53,601100.SH,20201016,78.08
54,601100.SH,20201015,77.76
55,601100.SH,20201014,78.43
56,601100.SH,20201013,76.92
57,601100.SH,20201012,76.31
58,601100.SH,20201009,73.19
59,601100.SH,20200930,71.8
60,601100.SH,20200929,71.47
61,601100.SH,20200928,72.17
62,601100.SH,20200925,72.09
63,601100.SH,20200924,71.96
64,601100.SH,20200923,72.94
65,601100.SH,20200922,71.19
66,601100.SH,20200921,71.31
67,601100.SH,20200918,70.79
68,601100.SH,20200917,70.9
69,601100.SH,20200916,71.1
70,601100.SH,20200915,71.52
71,601100.SH,20200914,70.7
72,601100.SH,20200911,66.93
73,601100.SH,20200910,65.76
74,601100.SH,20200909,63.23
75,601100.SH,20200908,63.64
76,601100.SH,20200907,65.88
77,601100.SH,20200904,67.85
78,601100.SH,20200903,70.56
79,601100.SH,20200902,69.48
80,601100.SH,20200901,66.57
81,601100.SH,20200831,66.82
82,601100.SH,20200828,66.18
83,601100.SH,20200827,64.82
84,601100.SH,20200826,63.55
85,601100.SH,20200825,63.63
86,601100.SH,20200821,60.5
87,601100.SH,20200820,62.01
88,601100.SH,20200819,62.65
89,601100.SH,20200818,61.21
90,601100.SH,20200817,60.61
91,601100.SH,20200814,60.25
92,601100.SH,20200813,60.24
93,601100.SH,20200812,60.33
94,601100.SH,20200811,63.67
95,601100.SH,20200810,62.45
96,601100.SH,20200807,63.15
97,601100.SH,20200806,64.49
98,601100.SH,20200805,65.43
99,601100.SH,20200804,64.04
100,601100.SH,20200803,62.22
101,601100.SH,20200731,61.16
102,601100.SH,20200730,61.18
103,601100.SH,20200729,61.39
104,601100.SH,20200728,59.83
105,601100.SH,20200727,59.46
106,601100.SH,20200724,60.59
107,601100.SH,20200723,61.48
108,601100.SH,20200722,61.33
109,601100.SH,20200721,61.14
110,601100.SH,20200717,57.16
111,601100.SH,20200716,57.54
112,601100.SH,20200715,60.03
113,601100.SH,20200714,59.13
114,601100.SH,20200713,59.86
115,601100.SH,20200710,57.42
116,601100.SH,20200709,54.78
117,601100.SH,20200707,54.08
118,601100.SH,20200706,51.77
119,601100.SH,20200703,50.75
120,601100.SH,20200702,50.91
121,601100.SH,20200701,54.23
122,601100.SH,20200630,78.54
123,601100.SH,20200629,75.66
124,601100.SH,20200624,76.7
125,601100.SH,20200623,73.8
126,601100.SH,20200622,73.28
127,601100.SH,20200619,73.48
128,601100.SH,20200617,74.04
129,601100.SH,20200616,73.95
130,601100.SH,20200615,74.79
131,601100.SH,20200612,75.37
132,601100.SH,20200611,75.74
133,601100.SH,20200610,75.6
134,601100.SH,20200609,73.32
135,601100.SH,20200608,73.52
136,601100.SH,20200605,74.08
137,601100.SH,20200604,72.14
138,601100.SH,20200603,71.6
139,601100.SH,20200602,70.62
140,601100.SH,20200601,73.03
141,601100.SH,20200529,72.28
142,601100.SH,20200528,70.08
143,601100.SH,20200527,68.6
144,601100.SH,20200526,71.79
145,601100.SH,20200525,71.39
146,601100.SH,20200522,70.61
147,601100.SH,20200521,71.36
148,601100.SH,20200520,72.19
149,601100.SH,20200519,73.86
150,601100.SH,20200518,73.78
151,601100.SH,20200515,73.03
152,601100.SH,20200514,74.18
153,601100.SH,20200513,75.04
154,601100.SH,20200512,75.24
155,601100.SH,20200511,73.19
156,601100.SH,20200508,73.49
157,601100.SH,20200507,71.93
158,601100.SH,20200506,69.74
159,601100.SH,20200430,70.13
160,601100.SH,20200429,70.1
161,601100.SH,20200428,70.72
162,601100.SH,20200427,69.31
163,601100.SH,20200424,67.93
164,601100.SH,20200422,68.23
165,601100.SH,20200421,68.42
166,601100.SH,20200420,69.08
167,601100.SH,20200417,69.25
168,601100.SH,20200416,68.55
169,601100.SH,20200415,69.16
170,601100.SH,20200414,69.03
171,601100.SH,20200413,68.86
172,601100.SH,20200410,67.02
173,601100.SH,20200409,65.08
174,601100.SH,20200408,63.98
175,601100.SH,20200407,64.96
176,601100.SH,20200403,61.33
177,601100.SH,20200402,60.65
178,601100.SH,20200401,61.14
179,601100.SH,20200331,61.19
180,601100.SH,20200330,59.96
181,601100.SH,20200327,58.67
182,601100.SH,20200326,58.28
183,601100.SH,20200325,58.5
184,601100.SH,20200324,56.55
185,601100.SH,20200323,53.07
186,601100.SH,20200320,51.37
187,601100.SH,20200319,48.95
188,601100.SH,20200318,51.82
189,601100.SH,20200317,50.45
190,601100.SH,20200313,52.95
191,601100.SH,20200312,54.18
192,601100.SH,20200311,55.91
193,601100.SH,20200310,55.69
194,601100.SH,20200309,56.46
195,601100.SH,20200306,57.85
196,601100.SH,20200305,58.17
197,601100.SH,20200304,58.61
198,601100.SH,20200303,61.03
199,601100.SH,20200302,61.77
200,601100.SH,20200228,57.71
201,601100.SH,20200227,57.28
202,601100.SH,20200226,54.42
203,601100.SH,20200224,54.74
204,601100.SH,20200221,53.8
205,601100.SH,20200219,54.87
206,601100.SH,20200218,54.64
207,601100.SH,20200217,54.18
208,601100.SH,20200214,52.47
209,601100.SH,20200213,50.96
210,601100.SH,20200212,50.39
211,601100.SH,20200211,49.11
212,601100.SH,20200210,48.09
213,601100.SH,20200207,46.63
214,601100.SH,20200206,46.48
215,601100.SH,20200205,47.69
216,601100.SH,20200204,46.07
217,601100.SH,20200203,45.55
218,601100.SH,20200123,51.27
219,601100.SH,20200122,51.32
220,601100.SH,20200121,51.04
221,601100.SH,20200120,50.14
222,601100.SH,20200117,49.81
223,601100.SH,20200116,48.85
224,601100.SH,20200115,48.54
225,601100.SH,20200114,48.73
226,601100.SH,20200113,49.65
227,601100.SH,20200110,49.37
228,601100.SH,20200109,47.24
229,601100.SH,20200108,46.75
230,601100.SH,20200107,47.36
231,601100.SH,20200106,47.83
232,601100.SH,20200103,48.9
233,601100.SH,20200102,49.9
234,601100.SH,20191231,49.3
235,601100.SH,20191230,49.76
236,601100.SH,20191227,49.49
237,601100.SH,20191226,49.3
238,601100.SH,20191225,49.72
239,601100.SH,20191224,48.46
240,601100.SH,20191223,47.24
241,601100.SH,20191220,46.28
242,601100.SH,20191219,46.08
243,601100.SH,20191218,46.82
244,601100.SH,20191217,46.03
245,601100.SH,20191216,45.47
246,601100.SH,20191213,46.16
247,601100.SH,20191212,45.6
248,601100.SH,20191211,44.88
249,601100.SH,20191210,45.0
250,601100.SH,20191209,44.43
251,601100.SH,20191206,43.32
252,601100.SH,20191205,43.83
253,601100.SH,20191204,43.56
254,601100.SH,20191203,43.33
255,601100.SH,20191202,44.33
256,601100.SH,20191129,43.7
257,601100.SH,20191127,45.77
258,601100.SH,20191126,46.69
259,601100.SH,20191125,44.82
260,601100.SH,20191122,45.32
261,601100.SH,20191121,44.62
262,601100.SH,20191120,44.51
263,601100.SH,20191119,45.15
264,601100.SH,20191118,44.15
265,601100.SH,20191115,44.37
266,601100.SH,20191114,42.64
267,601100.SH,20191113,41.44
268,601100.SH,20191112,41.27
269,601100.SH,20191111,41.25
270,601100.SH,20191108,42.56
271,601100.SH,20191107,42.86
272,601100.SH,20191106,41.86
273,601100.SH,20191105,41.06
274,601100.SH,20191101,40.07
275,601100.SH,20191031,38.9
276,601100.SH,20191030,38.18
277,601100.SH,20191029,38.86
278,601100.SH,20191028,38.63
279,601100.SH,20191025,38.94
280,601100.SH,20191023,39.17
281,601100.SH,20191022,39.44
282,601100.SH,20191021,38.53
283,601100.SH,20191018,39.15
284,601100.SH,20191017,38.95
285,601100.SH,20191016,38.68
286,601100.SH,20191015,38.54
287,601100.SH,20191014,38.82
288,601100.SH,20191011,40.58
289,601100.SH,20191010,40.21
290,601100.SH,20191009,39.58
291,601100.SH,20191008,39.6
292,601100.SH,20190930,39.35
293,601100.SH,20190927,39.1
294,601100.SH,20190926,39.1
295,601100.SH,20190925,39.89
296,601100.SH,20190924,39.21
297,601100.SH,20190923,36.75
298,601100.SH,20190920,36.46
299,601100.SH,20190919,35.8
300,601100.SH,20190918,35.61
301,601100.SH,20190917,35.58
302,601100.SH,20190916,36.01
303,601100.SH,20190912,36.22
304,601100.SH,20190911,36.26
305,601100.SH,20190910,35.37
306,601100.SH,20190909,34.95
307,601100.SH,20190906,34.34
308,601100.SH,20190905,34.6
309,601100.SH,20190904,33.39
310,601100.SH,20190903,33.26
311,601100.SH,20190902,33.06
312,601100.SH,20190830,32.94
313,601100.SH,20190829,32.03
314,601100.SH,20190828,30.13
