,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601919.SH,20201231,12.0,12.35,11.74,12.21,11.64,0.57,4.8969,2080464.98,2500057.763
1,601919.SH,20201230,12.13,12.65,11.56,11.64,12.05,-0.41,-3.4025,2296295.88,2751532.097
2,601919.SH,20201229,12.2,12.56,11.7,12.05,11.99,0.06,0.5004,2207064.17,2685683.354
3,601919.SH,20201228,11.8,12.27,11.41,11.99,11.48,0.51,4.4425,2323315.89,2764669.351
4,601919.SH,20201225,10.45,11.48,10.4,11.48,10.44,1.04,9.9617,2157378.64,2416450.343
5,601919.SH,20201224,10.2,10.72,10.13,10.44,10.2,0.24,2.3529,1174632.52,1233650.272
6,601919.SH,20201223,9.71,10.33,9.71,10.2,9.75,0.45,4.6154,1162232.31,1174945.612
7,601919.SH,20201222,10.25,10.3,9.7,9.75,10.36,-0.61,-5.888,1201494.72,1197727.607
8,601919.SH,20201221,10.18,10.5,10.08,10.36,10.07,0.29,2.8798,1196066.97,1233674.392
9,601919.SH,20201218,10.05,10.29,9.94,10.07,10.12,-0.05,-0.4941,1035761.48,1044103.75
10,601919.SH,20201217,9.49,10.14,9.36,10.12,9.42,0.7,7.431,1595628.0,1588929.396
11,601919.SH,20201216,9.42,9.45,9.22,9.42,9.28,0.14,1.5086,645806.52,604273.886
12,601919.SH,20201215,8.88,9.34,8.88,9.28,8.87,0.41,4.6223,1388203.36,1270790.117
13,601919.SH,20201214,8.91,8.98,8.74,8.87,8.88,-0.01,-0.1126,851554.9,753870.454
14,601919.SH,20201211,9.43,9.48,8.69,8.88,9.37,-0.49,-5.2295,1670364.77,1498322.185
15,601919.SH,20201210,9.45,9.85,9.35,9.37,9.39,-0.02,-0.213,1434403.14,1372067.889
16,601919.SH,20201209,9.68,9.74,9.39,9.39,9.66,-0.27,-2.795,827351.48,791297.849
17,601919.SH,20201208,9.42,9.67,9.2,9.66,9.43,0.23,2.439,1317356.8,1247337.269
18,601919.SH,20201207,9.88,9.88,9.36,9.43,9.78,-0.35,-3.5787,1340012.88,1278345.29
19,601919.SH,20201204,9.81,9.95,9.56,9.78,9.62,0.16,1.6632,1416157.55,1380785.034
20,601919.SH,20201203,9.72,9.96,9.61,9.62,9.72,-0.1,-1.0288,1048613.79,1020399.27
21,601919.SH,20201202,9.82,10.03,9.51,9.72,9.69,0.03,0.3096,1377746.32,1346572.798
22,601919.SH,20201201,9.72,9.75,9.28,9.69,9.92,-0.23,-2.3185,1806060.45,1722421.971
23,601919.SH,20201130,10.14,10.53,9.56,9.92,10.01,-0.09,-0.8991,2238165.55,2237020.268
24,601919.SH,20201127,10.18,10.19,9.75,10.01,10.19,-0.18,-1.7664,1267507.19,1261127.374
25,601919.SH,20201126,10.18,10.32,9.76,10.19,10.19,0.0,0.0,1535994.4,1541309.519
26,601919.SH,20201125,10.65,10.88,9.7,10.19,10.5,-0.31,-2.9524,2434305.26,2489259.118
27,601919.SH,20201124,10.5,10.72,10.28,10.5,10.67,-0.17,-1.5933,1866954.42,1953704.425
28,601919.SH,20201123,10.38,10.96,10.18,10.67,10.16,0.51,5.0197,3089922.75,3257509.837
29,601919.SH,20201120,9.34,10.16,9.16,10.16,9.24,0.92,9.9567,2677506.21,2634353.129
30,601919.SH,20201119,9.32,9.55,8.92,9.24,9.3,-0.06,-0.6452,1929464.78,1789312.637
31,601919.SH,20201118,9.2,9.46,8.71,9.3,8.88,0.42,4.7297,2776152.65,2531105.15
32,601919.SH,20201117,7.96,8.88,7.9,8.88,8.07,0.81,10.0372,2042932.89,1745796.276
33,601919.SH,20201116,8.1,8.22,7.55,8.07,7.78,0.29,3.7275,2071818.31,1632255.317
34,601919.SH,20201113,7.68,7.93,7.53,7.78,7.5,0.28,3.7333,1620954.09,1252195.85
35,601919.SH,20201112,7.57,7.7,7.41,7.5,7.46,0.04,0.5362,1380438.87,1040418.689
36,601919.SH,20201111,8.1,8.1,7.45,7.46,8.23,-0.77,-9.356,2919604.74,2247424.865
37,601919.SH,20201110,8.56,8.59,7.96,8.23,8.26,-0.03,-0.3632,2644023.24,2180899.374
38,601919.SH,20201109,7.71,8.26,7.61,8.26,7.51,0.75,9.9867,2270751.06,1834932.628
39,601919.SH,20201106,7.36,7.99,7.18,7.51,7.31,0.2,2.736,2277233.25,1722121.023
40,601919.SH,20201105,6.98,7.44,6.9,7.31,6.86,0.45,6.5598,1363662.62,981793.945
41,601919.SH,20201104,6.77,6.88,6.69,6.86,6.77,0.09,1.3294,944754.7,642314.894
42,601919.SH,20201103,6.48,6.99,6.42,6.77,6.39,0.38,5.9468,1404297.7,941249.633
43,601919.SH,20201102,6.79,6.8,6.36,6.39,6.54,-0.15,-2.2936,1279800.76,833057.951
44,601919.SH,20201030,6.47,6.64,6.44,6.54,6.41,0.13,2.0281,1093457.53,717631.531
45,601919.SH,20201029,6.22,6.5,6.2,6.41,6.3,0.11,1.746,843565.56,536104.694
46,601919.SH,20201028,6.11,6.3,6.08,6.3,6.08,0.22,3.6184,778569.0,484256.523
47,601919.SH,20201027,6.1,6.11,6.0,6.08,6.14,-0.06,-0.9772,344271.24,208423.036
48,601919.SH,20201026,6.2,6.29,6.06,6.14,6.17,-0.03,-0.4862,520836.29,320671.739
49,601919.SH,20201023,6.05,6.26,6.01,6.17,6.06,0.11,1.8152,639311.83,393318.678
50,601919.SH,20201022,6.01,6.2,6.0,6.06,6.01,0.05,0.8319,529662.31,323869.788
51,601919.SH,20201021,5.97,6.05,5.9,6.01,5.96,0.05,0.8389,296416.84,177538.585
52,601919.SH,20201020,5.94,6.02,5.86,5.96,5.96,0.0,0.0,277047.15,165002.35
53,601919.SH,20201019,6.07,6.13,5.96,5.96,6.01,-0.05,-0.8319,395834.21,238890.983
54,601919.SH,20201016,6.02,6.11,5.96,6.01,6.02,-0.01,-0.1661,333646.45,200863.035
55,601919.SH,20201015,6.13,6.13,6.01,6.02,6.16,-0.14,-2.2727,380044.12,230871.458
56,601919.SH,20201014,6.1,6.25,6.05,6.16,6.04,0.12,1.9868,564741.53,347638.785
57,601919.SH,20201013,6.1,6.1,5.95,6.04,6.06,-0.02,-0.33,439746.08,265955.144
58,601919.SH,20201012,6.15,6.18,6.02,6.06,6.03,0.03,0.4975,525407.08,318507.807
59,601919.SH,20201009,6.01,6.14,5.91,6.03,5.73,0.3,5.2356,787271.02,476320.745
60,601919.SH,20200930,5.9,5.93,5.65,5.73,5.89,-0.16,-2.7165,349539.78,202200.934
61,601919.SH,20200929,5.7,5.94,5.7,5.89,5.69,0.2,3.5149,511143.19,300618.674
62,601919.SH,20200928,5.54,5.74,5.51,5.69,5.52,0.17,3.0797,592155.77,334162.178
63,601919.SH,20200925,5.81,5.82,5.51,5.52,5.79,-0.27,-4.6632,450280.72,253701.368
64,601919.SH,20200924,5.86,5.88,5.63,5.79,5.91,-0.12,-2.0305,514650.72,294633.462
65,601919.SH,20200923,5.77,6.04,5.77,5.91,5.73,0.18,3.1414,622697.78,367495.43
66,601919.SH,20200922,5.71,5.88,5.6,5.73,5.83,-0.1,-1.7153,514855.63,295561.306
67,601919.SH,20200921,5.84,5.89,5.74,5.83,5.82,0.01,0.1718,511012.1,297279.41
68,601919.SH,20200918,5.66,5.83,5.57,5.82,5.6,0.22,3.9286,507061.12,290071.401
69,601919.SH,20200917,5.63,5.68,5.53,5.6,5.62,-0.02,-0.3559,364589.17,203981.582
70,601919.SH,20200916,5.68,5.77,5.58,5.62,5.72,-0.1,-1.7483,481059.82,272668.099
71,601919.SH,20200915,5.6,5.74,5.48,5.72,5.64,0.08,1.4184,781023.49,439528.686
72,601919.SH,20200914,5.8,5.85,5.58,5.64,5.8,-0.16,-2.7586,965187.28,548180.157
73,601919.SH,20200911,5.94,6.03,5.68,5.8,5.99,-0.19,-3.172,811239.68,472283.006
74,601919.SH,20200910,6.19,6.21,5.91,5.99,6.07,-0.08,-1.318,689457.07,417054.848
