,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601288.SH,20201231,3.13,3.16,3.12,3.14,3.13,0.01,0.3195,2598223.73,815906.095
1,601288.SH,20201230,3.14,3.14,3.12,3.13,3.14,-0.01,-0.3185,2441142.0,762922.29
2,601288.SH,20201229,3.14,3.15,3.13,3.14,3.14,0.0,0.0,1631336.78,511778.746
3,601288.SH,20201228,3.14,3.15,3.13,3.14,3.15,-0.01,-0.3175,1628165.55,511158.067
4,601288.SH,20201225,3.14,3.15,3.13,3.15,3.14,0.01,0.3185,1201163.03,377372.917
5,601288.SH,20201224,3.15,3.15,3.13,3.14,3.14,0.0,0.0,891723.43,280258.47
6,601288.SH,20201223,3.15,3.15,3.13,3.14,3.15,-0.01,-0.3175,2340518.21,734506.875
7,601288.SH,20201222,3.16,3.17,3.14,3.15,3.17,-0.02,-0.6309,2663407.13,839956.525
8,601288.SH,20201221,3.17,3.18,3.16,3.17,3.17,0.0,0.0,1372059.54,434816.53
9,601288.SH,20201218,3.18,3.19,3.16,3.17,3.18,-0.01,-0.3145,1632847.76,517815.228
10,601288.SH,20201217,3.17,3.19,3.16,3.18,3.18,0.0,0.0,1763801.11,559778.695
11,601288.SH,20201216,3.19,3.2,3.16,3.18,3.19,-0.01,-0.3135,2096859.06,666185.672
12,601288.SH,20201215,3.22,3.23,3.18,3.19,3.22,-0.03,-0.9317,1878674.61,600478.013
13,601288.SH,20201214,3.23,3.24,3.22,3.22,3.22,0.0,0.0,1395903.21,450445.576
14,601288.SH,20201211,3.24,3.24,3.21,3.22,3.23,-0.01,-0.3096,2085435.99,672289.962
15,601288.SH,20201210,3.23,3.25,3.22,3.23,3.23,0.0,0.0,1934379.46,625492.581
16,601288.SH,20201209,3.22,3.24,3.22,3.23,3.22,0.01,0.3106,1433055.33,462833.678
17,601288.SH,20201208,3.24,3.26,3.21,3.22,3.24,-0.02,-0.6173,1952234.44,630839.453
18,601288.SH,20201207,3.27,3.28,3.23,3.24,3.27,-0.03,-0.9174,2645755.8,858639.131
19,601288.SH,20201204,3.31,3.31,3.26,3.27,3.31,-0.04,-1.2085,2016990.58,660684.443
20,601288.SH,20201203,3.32,3.34,3.29,3.31,3.33,-0.02,-0.6006,2312807.48,766849.165
21,601288.SH,20201202,3.36,3.36,3.31,3.33,3.36,-0.03,-0.8929,2441264.46,814366.338
22,601288.SH,20201201,3.28,3.38,3.27,3.36,3.29,0.07,2.1277,4099828.94,1362547.747
23,601288.SH,20201130,3.34,3.45,3.29,3.29,3.32,-0.03,-0.9036,7507052.2,2526251.853
24,601288.SH,20201127,3.24,3.32,3.23,3.32,3.23,0.09,2.7864,5789340.62,1898792.19
25,601288.SH,20201126,3.22,3.24,3.21,3.23,3.22,0.01,0.3106,1366312.01,440760.236
26,601288.SH,20201125,3.24,3.25,3.21,3.22,3.23,-0.01,-0.3096,1532474.43,495838.256
27,601288.SH,20201124,3.23,3.25,3.23,3.23,3.24,-0.01,-0.3086,1286759.05,416519.385
28,601288.SH,20201123,3.2,3.24,3.2,3.24,3.2,0.04,1.25,2493232.52,803791.001
29,601288.SH,20201120,3.22,3.23,3.2,3.2,3.23,-0.03,-0.9288,1279993.08,410750.753
30,601288.SH,20201119,3.21,3.23,3.2,3.23,3.21,0.02,0.6231,1435003.94,461444.969
31,601288.SH,20201118,3.2,3.23,3.19,3.21,3.19,0.02,0.627,2040921.12,655170.438
32,601288.SH,20201117,3.19,3.2,3.18,3.19,3.19,0.0,0.0,1233465.3,393847.023
33,601288.SH,20201116,3.19,3.2,3.18,3.19,3.18,0.01,0.3145,1089455.17,347353.225
34,601288.SH,20201113,3.21,3.21,3.18,3.18,3.21,-0.03,-0.9346,1540934.6,491152.322
35,601288.SH,20201112,3.23,3.23,3.21,3.21,3.23,-0.02,-0.6192,1275841.49,410273.275
36,601288.SH,20201111,3.22,3.24,3.2,3.23,3.21,0.02,0.6231,2442814.35,787374.392
37,601288.SH,20201110,3.22,3.23,3.21,3.21,3.21,0.0,0.0,1575411.47,507299.556
38,601288.SH,20201109,3.2,3.22,3.19,3.21,3.2,0.01,0.3125,1871922.63,600107.004
39,601288.SH,20201106,3.19,3.2,3.17,3.2,3.18,0.02,0.6289,1536008.91,489940.552
40,601288.SH,20201105,3.19,3.19,3.17,3.18,3.17,0.01,0.3155,1342035.51,427017.806
41,601288.SH,20201104,3.19,3.19,3.17,3.17,3.18,-0.01,-0.3145,1193757.37,379338.884
42,601288.SH,20201103,3.19,3.2,3.17,3.18,3.17,0.01,0.3155,1609549.2,512433.6
43,601288.SH,20201102,3.16,3.18,3.15,3.17,3.15,0.02,0.6349,1448238.49,458994.265
44,601288.SH,20201030,3.16,3.17,3.15,3.15,3.15,0.0,0.0,1613912.15,510162.443
45,601288.SH,20201029,3.17,3.17,3.15,3.15,3.18,-0.03,-0.9434,1678500.48,530863.825
46,601288.SH,20201028,3.2,3.21,3.18,3.18,3.21,-0.03,-0.9346,1231307.71,392608.704
47,601288.SH,20201027,3.22,3.22,3.2,3.21,3.23,-0.02,-0.6192,1136152.45,364914.839
48,601288.SH,20201026,3.23,3.25,3.21,3.23,3.23,0.0,0.0,1961924.11,633154.221
49,601288.SH,20201023,3.21,3.24,3.21,3.23,3.21,0.02,0.6231,2272667.63,733803.336
50,601288.SH,20201022,3.21,3.23,3.2,3.21,3.21,0.0,0.0,2115674.97,680157.405
