,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600809.SH,20201231,362.0,375.33,360.0,375.29,363.88,11.41,3.1356,58048.34,2121234.577
1,600809.SH,20201230,360.72,369.95,360.0,363.88,360.0,3.88,1.0778,42911.87,1564393.861
2,600809.SH,20201229,358.38,369.0,355.0,360.0,358.3,1.7,0.4745,54851.79,1974096.353
3,600809.SH,20201228,336.0,359.9,336.0,358.3,327.51,30.79,9.4012,73215.53,2575064.1
4,600809.SH,20201225,319.0,328.55,317.02,327.51,318.61,8.9,2.7934,40337.02,1307375.859
5,600809.SH,20201224,318.99,325.01,314.22,318.61,326.1,-7.49,-2.2968,53735.19,1717044.095
6,600809.SH,20201223,327.87,332.0,314.0,326.1,327.86,-1.76,-0.5368,73559.55,2387921.281
7,600809.SH,20201222,320.17,332.65,320.01,327.86,321.25,6.61,2.0576,56906.65,1860734.557
8,600809.SH,20201221,326.2,328.99,318.09,321.25,330.34,-9.09,-2.7517,64716.17,2088980.42
9,600809.SH,20201218,322.72,345.58,313.25,330.34,324.36,5.98,1.8436,80745.44,2627493.576
10,600809.SH,20201217,300.0,324.57,300.0,324.36,300.0,24.36,8.12,60193.26,1895890.45
11,600809.SH,20201216,295.47,303.8,295.47,300.0,295.0,5.0,1.6949,41690.41,1251560.89
12,600809.SH,20201215,294.0,303.76,286.8,295.0,295.61,-0.61,-0.2064,52717.88,1557327.499
13,600809.SH,20201214,289.9,296.59,287.0,295.61,292.0,3.61,1.2363,46441.23,1359227.542
14,600809.SH,20201211,283.0,298.0,280.31,292.0,279.58,12.42,4.4424,82784.96,2393394.496
15,600809.SH,20201210,269.2,290.0,267.77,279.58,271.9,7.68,2.8246,77288.1,2165463.916
16,600809.SH,20201209,265.1,273.6,264.2,271.9,265.1,6.8,2.5651,63031.79,1697038.714
17,600809.SH,20201208,262.62,268.28,259.22,265.1,261.08,4.02,1.5398,56991.55,1507570.263
18,600809.SH,20201207,262.95,267.94,261.0,261.08,262.94,-1.86,-0.7074,47100.4,1245749.037
19,600809.SH,20201204,256.3,266.19,256.1,262.94,257.34,5.6,2.1761,64086.37,1685906.56
20,600809.SH,20201203,249.0,258.58,245.83,257.34,249.43,7.91,3.1712,47684.15,1206820.221
21,600809.SH,20201202,250.7,255.24,245.83,249.43,249.82,-0.39,-0.1561,40560.99,1012497.936
22,600809.SH,20201201,241.99,251.08,241.12,249.82,240.68,9.14,3.7976,52194.8,1290648.233
23,600809.SH,20201130,256.31,257.35,239.83,240.68,256.26,-15.58,-6.0798,83476.95,2037466.66
24,600809.SH,20201127,256.24,257.18,251.75,256.26,255.15,1.11,0.435,31657.88,806455.049
25,600809.SH,20201126,254.55,259.8,246.01,255.15,255.59,-0.44,-0.1722,43660.49,1105620.377
26,600809.SH,20201125,264.0,265.76,254.0,255.59,265.77,-10.18,-3.8304,46261.11,1193969.93
27,600809.SH,20201124,266.99,267.2,259.5,265.77,266.91,-1.14,-0.4271,38017.29,1001031.201
28,600809.SH,20201123,269.5,277.5,264.12,266.91,269.0,-2.09,-0.777,44539.86,1199161.011
29,600809.SH,20201120,260.0,274.5,259.01,269.0,259.93,9.07,3.4894,39499.58,1060483.197
30,600809.SH,20201119,255.8,263.07,249.0,259.93,258.98,0.95,0.3668,48475.64,1241674.245
31,600809.SH,20201118,268.1,268.1,253.0,258.98,266.8,-7.82,-2.931,60305.49,1564224.5
32,600809.SH,20201117,271.05,282.36,263.0,266.8,273.21,-6.41,-2.3462,75791.71,2061625.895
33,600809.SH,20201116,250.18,274.45,248.5,273.21,250.1,23.11,9.2403,65722.0,1726711.856
34,600809.SH,20201113,252.1,252.5,241.3,250.1,255.0,-4.9,-1.9216,53300.71,1323835.542
35,600809.SH,20201112,248.5,255.08,246.38,255.0,251.55,3.45,1.3715,35305.03,891970.7
36,600809.SH,20201111,247.57,256.0,246.88,251.55,249.8,1.75,0.7006,49992.25,1262535.766
37,600809.SH,20201110,235.0,250.88,233.05,249.8,235.49,14.31,6.0767,66517.97,1630471.976
38,600809.SH,20201109,235.37,238.0,227.1,235.49,234.74,0.75,0.3195,62193.57,1450300.029
39,600809.SH,20201106,234.05,235.51,228.48,234.74,234.19,0.55,0.2349,34990.73,811550.476
40,600809.SH,20201105,233.0,237.2,231.0,234.19,231.48,2.71,1.1707,47492.41,1111641.224
41,600809.SH,20201104,225.8,232.5,224.0,231.48,225.99,5.49,2.4293,46822.17,1075244.528
42,600809.SH,20201103,229.51,231.39,221.78,225.99,229.58,-3.59,-1.5637,57494.97,1300020.365
43,600809.SH,20201102,229.0,234.68,227.11,229.58,225.12,4.46,1.9812,58448.84,1344910.226
44,600809.SH,20201030,237.52,238.49,223.5,225.12,230.6,-5.48,-2.3764,70003.27,1597173.697
45,600809.SH,20201029,223.48,234.69,221.44,230.6,223.5,7.1,3.1767,80334.81,1850686.749
46,600809.SH,20201028,209.86,227.78,207.38,223.5,208.77,14.73,7.0556,68358.63,1504536.568
47,600809.SH,20201027,203.51,209.2,202.87,208.77,203.5,5.27,2.5897,37249.13,772415.555
48,600809.SH,20201026,194.72,205.76,193.5,203.5,208.0,-4.5,-2.1635,42609.74,861628.345
49,600809.SH,20201023,212.77,213.0,205.01,208.0,212.79,-4.79,-2.251,36755.81,765534.69
50,600809.SH,20201022,213.97,214.88,205.98,212.79,213.15,-0.36,-0.1689,43436.53,913203.173
51,600809.SH,20201021,215.0,215.5,210.17,213.15,214.0,-0.85,-0.3972,29536.05,628557.039
52,600809.SH,20201020,207.69,214.91,206.75,214.0,208.24,5.76,2.766,43711.15,932159.473
