,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002120.SZ,20201231,15.52,15.81,15.45,15.7,15.43,0.27,1.7498,99924.78,156837.164
1,002120.SZ,20201230,15.42,15.54,15.3,15.43,15.42,0.01,0.0649,89608.85,137902.713
2,002120.SZ,20201229,15.15,15.52,15.09,15.42,15.18,0.24,1.581,138836.77,213728.573
3,002120.SZ,20201228,15.2,15.56,15.01,15.18,15.16,0.02,0.1319,168436.26,257075.482
4,002120.SZ,20201225,15.41,15.58,15.1,15.16,15.5,-0.34,-2.1935,166968.29,255644.744
5,002120.SZ,20201224,16.13,16.23,15.48,15.5,16.23,-0.73,-4.4978,203642.83,320231.547
6,002120.SZ,20201223,16.7,16.76,16.1,16.23,16.68,-0.45,-2.6978,175639.71,285529.188
7,002120.SZ,20201222,16.69,16.97,16.55,16.68,16.58,0.1,0.6031,128538.62,215884.947
8,002120.SZ,20201221,16.47,16.67,16.22,16.58,16.45,0.13,0.7903,100941.6,166398.25
9,002120.SZ,20201218,16.9,16.93,16.42,16.45,16.9,-0.45,-2.6627,142292.08,236030.067
10,002120.SZ,20201217,16.85,16.93,16.66,16.9,16.84,0.06,0.3563,106057.47,178347.353
11,002120.SZ,20201216,17.1,17.23,16.79,16.84,17.09,-0.25,-1.4628,140456.0,237717.874
12,002120.SZ,20201215,17.1,17.2,17.0,17.09,17.17,-0.08,-0.4659,90165.98,154145.7
13,002120.SZ,20201214,17.38,17.39,17.0,17.17,17.33,-0.16,-0.9233,89811.44,153918.542
14,002120.SZ,20201211,17.43,17.51,16.97,17.33,17.47,-0.14,-0.8014,148526.37,255611.547
15,002120.SZ,20201210,17.5,17.69,17.33,17.47,17.6,-0.13,-0.7386,76874.89,134358.319
16,002120.SZ,20201209,18.07,18.14,17.55,17.6,18.07,-0.47,-2.601,116966.92,208202.194
17,002120.SZ,20201208,18.0,18.38,18.0,18.07,18.03,0.04,0.2219,127264.91,230688.42
18,002120.SZ,20201207,18.07,18.24,17.9,18.03,18.07,-0.04,-0.2214,114825.81,207265.781
19,002120.SZ,20201204,17.95,18.2,17.85,18.07,17.97,0.1,0.5565,105614.16,190743.719
20,002120.SZ,20201203,17.8,18.07,17.63,17.97,17.7,0.27,1.5254,133682.66,239207.439
21,002120.SZ,20201202,17.52,17.71,17.36,17.7,17.52,0.18,1.0274,109421.75,191851.03
22,002120.SZ,20201201,17.22,17.53,17.21,17.52,17.2,0.32,1.8605,140806.41,244383.45
23,002120.SZ,20201130,17.3,17.45,17.15,17.2,17.29,-0.09,-0.5205,114589.0,198395.617
24,002120.SZ,20201127,17.26,17.39,17.18,17.29,17.29,0.0,0.0,96714.78,167013.616
25,002120.SZ,20201126,17.5,17.55,17.11,17.29,17.55,-0.26,-1.4815,126788.97,219262.143
26,002120.SZ,20201125,17.82,17.87,17.5,17.55,17.83,-0.28,-1.5704,147893.93,261092.95
27,002120.SZ,20201124,18.03,18.09,17.78,17.83,18.03,-0.2,-1.1093,101482.84,181286.502
28,002120.SZ,20201123,18.01,18.18,17.91,18.03,17.97,0.06,0.3339,142081.3,256549.363
29,002120.SZ,20201120,17.7,18.15,17.56,17.97,17.79,0.18,1.0118,157685.41,282819.893
30,002120.SZ,20201119,18.36,18.42,17.67,17.79,18.36,-0.57,-3.1046,334563.19,597832.121
31,002120.SZ,20201118,18.66,18.68,18.31,18.36,18.57,-0.21,-1.1309,115051.15,212139.401
32,002120.SZ,20201117,19.0,19.02,18.4,18.57,19.01,-0.44,-2.3146,142116.03,264845.865
33,002120.SZ,20201116,18.5,19.13,18.5,19.01,18.49,0.52,2.8123,166318.22,315101.128
34,002120.SZ,20201113,18.54,18.54,18.3,18.49,18.57,-0.08,-0.4308,75140.97,138310.721
35,002120.SZ,20201112,18.45,18.68,18.4,18.57,18.42,0.15,0.8143,120281.49,222962.609
36,002120.SZ,20201111,18.65,18.81,18.31,18.42,18.7,-0.28,-1.4973,144239.96,267334.655
37,002120.SZ,20201110,19.01,19.2,18.59,18.7,18.94,-0.24,-1.2672,163371.87,308422.065
38,002120.SZ,20201109,18.52,19.15,18.38,18.94,18.52,0.42,2.2678,214042.61,404145.618
39,002120.SZ,20201106,19.05,19.05,18.35,18.52,19.09,-0.57,-2.9859,226907.7,421124.661
40,002120.SZ,20201105,19.2,19.56,18.81,19.09,19.15,-0.06,-0.3133,196970.76,376706.248
41,002120.SZ,20201104,19.58,19.65,19.01,19.15,19.67,-0.52,-2.6436,141242.53,271137.552
42,002120.SZ,20201103,19.95,19.95,19.51,19.67,19.7,-0.03,-0.1523,112782.05,222055.058
43,002120.SZ,20201102,19.19,19.8,18.5,19.7,19.31,0.39,2.0197,194894.5,373306.516
44,002120.SZ,20201030,19.66,19.85,19.23,19.31,19.73,-0.42,-2.1287,117252.17,229298.075
45,002120.SZ,20201029,19.15,19.99,19.11,19.73,19.5,0.23,1.1795,135075.03,265763.027
